EAR_TAG,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,TL_Quartiles,CULL_DATE,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y,Time1stSampleDeath
503699,14/04/2011,1247,1.026994894,26/01/2010,2,2,26/04/2014,NA,3.035616438,1,0.000990728,1,1108
503741,14/04/2011,510,0.927795262,16/02/2010,2,1,17/07/2014,NA,3.260273973,1,0.05876301,1,1190
503769,14/04/2011,694,0.972929173,31/03/2010,2,2,11/06/2012,NA,1.161643836,1,-0.150531878,1,424
503811,14/04/2011,1034,1.192082813,25/04/2010,2,4,10/01/2014,NA,2.745205479,1,0.025819847,1,1002
503853,14/04/2011,1296,1.154427546,30/05/2010,2,3,06/06/2014,NA,3.147945205,1,0.156369271,1,1149
503867,14/04/2011,369,0.95780584,29/06/2010,2,2,29/06/2016,NA,5.21369863,1,-0.156029815,1,1903
503895,14/04/2011,1338,0.978097252,27/07/2010,2,2,25/07/2013,NA,2.282191781,1,-0.045680164,1,833
503951,14/04/2011,608,1.071992409,02/08/2010,2,3,06/08/2015,NA,4.315068493,1,-0.032597388,1,1575
504042,23/03/2012,837,1.064628618,26/10/2010,2,3,05/05/2016,NA,4.120547945,1,-0.047178887,1,1504
504063,23/03/2012,1165,0.9846612,17/11/2010,2,2,16/11/2016,NA,4.654794521,1,-0.10974371,1,1699
504126,23/03/2012,280,0.986126859,04/01/2011,2,2,NULL,NA,6.849315068,0,-0.109816459,1,2500
504133,23/03/2012,936,0.9738807,08/01/2011,2,2,06/08/2015,NA,3.37260274,1,-0.045852881,1,1231
504196,23/03/2012,956,0.821014068,21/02/2011,2,1,06/09/2013,NA,1.457534247,1,-0.185916681,1,532
504217,23/03/2012,1098,1.180588852,25/03/2011,2,4,NULL,NA,6.849315068,0,-0.040465565,1,2500
504273,23/03/2012,1219,0.956072634,22/04/2011,2,2,06/08/2015,NA,3.37260274,1,-0.036153958,1,1231
504343,23/03/2012,500,1.132975392,19/06/2011,2,3,09/10/2015,NA,3.547945205,1,0.084347888,1,1295
504364,23/03/2012,684,0.849352556,16/07/2011,2,1,NULL,NA,6.849315068,0,-0.096084286,1,2500
504406,23/03/2012,584,0.96634935,10/08/2011,2,2,29/06/2016,NA,4.271232877,1,-0.097128731,1,1559
504693,07/03/2013,816,1.087343712,30/03/2012,2,3,14/08/2014,NA,1.438356164,1,-0.131485888,1,525
504847,07/03/2013,659,0.942731746,08/07/2012,2,1,15/11/2013,NA,0.693150685,1,-0.053298554,1,253
505589,28/10/2014,1153,1.25160628,30/12/2013,2,4,28/10/2014,NA,0,1,0.085608422,1,0
603077,16/03/2010,1246,0.918121171,13/10/2008,2,1,05/11/2015,NA,5.643835616,1,0.014950233,1,2060
603084,16/03/2010,391,1.344860933,25/10/2008,2,4,NULL,NA,6.849315068,0,0.058374387,1,2500
603161,16/03/2010,953,1.106369548,11/12/2008,2,3,16/11/2012,NA,2.673972603,1,0.015908249,1,976
603168,16/03/2010,592,1.023182132,21/12/2008,2,2,25/03/2015,NA,5.02739726,1,-0.093308458,1,1835
603252,16/03/2010,177,0.84850722,18/02/2009,2,1,09/11/2014,NA,4.654794521,1,-0.05397426,1,1699
603399,16/03/2010,388,1.094256874,01/06/2009,2,3,15/04/2016,NA,6.087671233,1,0.040344616,1,2222
603406,16/03/2010,781,1.138896689,05/06/2009,2,3,16/07/2012,NA,2.336986301,1,-0.005635594,1,853
603434,16/03/2010,108,1.185688592,11/07/2009,2,4,05/07/2011,NA,1.304109589,1,-0.017281005,1,476
603595,28/03/2011,935,1.082354918,03/12/2009,2,3,13/11/2015,NA,4.632876712,1,0.020652275,1,1691
603623,14/04/2011,840,1.085730561,29/11/2009,2,3,19/12/2011,NA,0.682191781,1,-0.154628669,1,249
603679,14/04/2011,607,1.153868744,10/01/2010,2,3,20/11/2015,NA,4.605479452,1,0.017121902,1,1681
603686,14/04/2011,232,1.146313166,13/01/2010,2,3,04/04/2013,NA,1.975342466,1,-0.001263862,1,721
603826,14/04/2011,928,0.82088443,10/05/2010,2,1,14/08/2014,NA,3.336986301,1,-0.198048788,1,1218
603840,14/04/2011,990,1.104857851,23/05/2010,2,3,06/06/2013,NA,2.147945205,1,0.057252136,1,784
603861,14/04/2011,763,0.961221759,16/06/2010,2,2,22/12/2015,NA,4.693150685,1,0.002263977,1,1713
603868,14/04/2011,803,1.198119369,04/07/2010,2,4,NULL,NA,6.849315068,0,0.037693299,1,2500
603924,14/04/2011,619,1.282244093,13/08/2010,2,4,08/01/2015,NA,3.739726027,1,0.180376688,1,1365
603938,14/04/2011,1398,0.949274212,01/09/2010,2,2,NULL,NA,6.849315068,0,-0.078072267,1,2500
603945,14/04/2011,818,0.930543122,04/09/2010,2,1,NULL,NA,6.849315068,0,-0.10461264,1,2500
603966,14/04/2011,806,0.805733757,10/08/2010,2,1,18/08/2015,NA,4.347945205,1,-0.150888652,1,1587
603994,14/04/2011,899,0.901635681,24/09/2010,2,1,04/04/2013,NA,1.975342466,1,-0.046375694,1,721
603994,23/03/2012,155,0.759996377,24/09/2010,3,1,04/04/2013,NA,1.032876712,1,-0.186308091,1,377
604050,23/03/2012,133,1.148519047,31/10/2010,2,3,NULL,NA,6.849315068,0,0.091498361,1,2500
604057,23/03/2012,881,1.091883004,07/11/2010,2,3,10/01/2014,NA,1.802739726,1,-0.041523637,1,658
604190,23/03/2012,1099,1.170103089,16/02/2011,2,4,NULL,NA,6.849315068,0,-0.019403319,1,2500
604197,23/03/2012,464,1.337139771,22/02/2011,2,4,NULL,NA,6.849315068,0,0.082321481,1,2500
604211,23/03/2012,134,1.004297936,16/03/2011,2,2,06/08/2015,NA,3.37260274,1,-0.030864108,1,1231
604225,23/03/2012,1334,0.97215917,06/04/2011,2,2,NULL,NA,6.849315068,0,-0.083645798,1,2500
604267,23/03/2012,347,0.796141361,18/04/2011,2,1,14/12/2016,NA,4.731506849,1,-0.183137012,1,1727
604281,23/03/2012,691,0.892721653,07/05/2011,2,1,05/04/2013,NA,1.035616438,1,-0.170624406,1,378
604295,23/03/2012,651,0.991487105,26/05/2011,2,2,16/11/2016,NA,4.654794521,1,-0.139417874,1,1699
604330,23/03/2012,964,1.092121557,01/06/2011,2,3,17/07/2014,NA,2.317808219,1,0.110577952,1,846
604351,23/03/2012,1030,1.125553183,03/07/2011,2,3,01/09/2014,NA,2.443835616,1,-0.06885271,1,892
604365,23/03/2012,896,1.027763788,17/07/2011,2,2,01/05/2015,NA,3.106849315,1,-0.130793148,1,1134
604407,23/03/2012,1324,1.186275071,10/08/2011,2,4,NULL,NA,6.849315068,0,0.136599626,1,2500
604652,07/03/2013,743,0.99981632,01/02/2012,2,2,16/11/2014,NA,1.695890411,1,-0.015367377,1,619
703064,16/03/2010,491,1.064093344,18/09/2008,2,3,15/10/2015,NA,5.58630137,1,-0.023833701,1,2039
703078,16/03/2010,569,1.24620575,15/10/2008,2,4,06/08/2015,NA,5.394520548,1,0.016913492,1,1969
703092,16/03/2010,146,0.933042364,04/11/2008,2,1,16/01/2015,NA,4.84109589,1,-0.110161748,1,1767
703155,16/03/2010,270,0.91422871,25/11/2008,2,1,17/08/2016,NA,6.42739726,1,-0.033015363,1,2346
703204,16/03/2010,1187,1.028511726,02/01/2009,2,2,30/10/2013,NA,3.62739726,1,-0.20616428,1,1324
703253,16/03/2010,1063,1.253808454,19/02/2009,2,4,NULL,NA,6.849315068,0,0.101691982,1,2500
703267,16/03/2010,1358,1.176539013,07/03/2009,2,4,08/12/2011,NA,1.731506849,1,0.114863281,1,632
703274,16/03/2010,131,1.051211457,19/03/2009,2,2,NULL,NA,6.849315068,0,0.031720557,1,2500
703281,16/03/2010,564,1.046522662,03/04/2009,2,2,04/10/2015,NA,5.556164384,1,-0.033564767,1,2028
703379,16/03/2010,857,1.329658859,04/05/2009,2,4,14/10/2013,NA,3.583561644,1,0.031865268,1,1308
703386,16/03/2010,1000,1.063161686,16/05/2009,2,3,07/12/2012,NA,2.731506849,1,-0.07525421,1,997
703400,16/03/2010,919,1.2115461,02/06/2009,2,4,11/08/2016,NA,6.410958904,1,0.094344235,1,2340
703512,16/03/2010,253,1.113969625,19/08/2009,2,3,08/01/2016,NA,5.819178082,1,0.153492678,1,2124
703519,16/03/2010,1407,0.865785746,28/08/2009,2,1,01/05/2015,NA,5.128767123,1,-0.10902698,1,1872
703582,28/03/2011,1221,1.225142667,13/11/2009,2,4,NULL,NA,6.849315068,0,-0.009023553,1,2500
703589,28/03/2011,200,0.982942745,27/11/2009,2,2,29/08/2013,NA,2.424657534,1,-0.068719061,1,885
703596,30/03/2011,301,1.209508127,03/12/2009,2,4,18/04/2014,NA,3.054794521,1,0.18682442,1,1115
703631,30/03/2011,783,1.10894398,15/12/2009,2,3,26/10/2014,NA,3.578082192,1,0.070461028,1,1306
703659,14/04/2011,558,1.273885755,13/12/2009,2,4,16/05/2014,NA,3.090410959,1,0.101353374,1,1128
703687,14/04/2011,782,1.057118535,13/01/2010,2,3,NULL,NA,6.849315068,0,-0.017352533,1,2500
703806,14/04/2011,1204,1.16638925,10/04/2010,2,3,NULL,NA,6.849315068,0,-0.000297615,1,2500
703813,14/04/2011,767,0.862114177,25/04/2010,2,1,15/10/2015,NA,4.506849315,1,-0.215176845,1,1645
703841,14/04/2011,234,0.822103463,24/05/2010,2,1,12/09/2011,NA,0.41369863,1,-0.136197213,1,151
703862,14/04/2011,512,1.145041274,17/06/2010,2,3,NULL,NA,6.849315068,0,0.102892365,1,2500
703876,14/04/2011,91,1.220524782,12/07/2010,2,4,NULL,NA,6.849315068,0,0.015099968,1,2500
703995,14/04/2011,1105,0.998585262,26/09/2010,2,2,17/03/2015,NA,3.926027397,1,-0.060303985,1,1433
703995,23/03/2012,530,1.011678166,26/09/2010,3,2,17/03/2015,NA,2.983561644,1,-0.009845717,1,1089
704030,23/03/2012,1386,0.908525579,11/10/2010,2,1,04/04/2013,NA,1.032876712,1,-0.060646431,1,377
704065,23/03/2012,1276,0.993052322,20/11/2010,2,2,NULL,NA,6.849315068,0,-0.168955442,1,2500
704135,23/03/2012,331,1.400299173,10/01/2011,2,4,16/05/2014,NA,2.147945205,1,0.20867624,1,784
704205,23/03/2012,566,0.94639407,13/03/2011,2,1,NULL,NA,6.849315068,0,-0.134995018,1,2500
704212,23/03/2012,137,1.187881797,17/03/2011,2,4,25/06/2015,NA,3.257534247,1,-0.026584417,1,1189
704268,23/03/2012,542,0.757886494,19/04/2011,2,1,05/11/2015,NA,3.621917808,1,-0.190033247,1,1322
704289,23/03/2012,497,1.253023696,22/05/2011,2,4,15/04/2016,NA,4.065753425,1,0.14334171,1,1484
704345,23/03/2012,1042,1.11719625,20/06/2011,2,3,NULL,NA,6.849315068,0,-0.141246056,1,2500
704373,23/03/2012,1068,1.042972445,23/07/2011,2,2,NULL,NA,6.849315068,0,-0.086181815,1,2500
704492,07/03/2013,951,1.455900137,19/10/2011,2,4,10/07/2014,NA,1.342465753,1,0.136827849,1,490
704527,07/03/2013,257,0.973992014,01/11/2011,2,2,30/01/2015,NA,1.901369863,1,0.007018674,1,694
704548,07/03/2013,973,1.102330396,28/11/2011,2,3,14/11/2014,NA,1.690410959,1,0.035000793,1,617
704611,07/03/2013,552,0.931675023,12/01/2012,2,1,01/05/2015,NA,2.150684932,1,-0.145346123,1,785
704653,07/03/2013,169,1.035505592,01/02/2012,2,2,17/07/2014,NA,1.361643836,1,-0.018558266,1,497
103065,02/03/2011,992,0.882375988,18/09/2008,3,1,15/04/2016,NA,5.126027397,1,-0.1884302,2,1871
103079,02/03/2011,1146,0.892566496,15/10/2008,3,1,14/10/2013,NA,2.621917808,1,-0.035579418,2,957
103086,15/03/2011,908,0.854159454,27/10/2008,3,1,04/04/2013,NA,2.057534247,1,-0.127273229,2,751
103093,09/03/2011,297,0.871940514,07/11/2008,3,1,30/01/2015,NA,3.898630137,1,-0.145312906,2,1423
103163,28/02/2011,86,0.978116482,13/12/2008,3,2,05/02/2013,NA,1.939726027,1,-0.017932145,2,708
103170,12/04/2011,1397,1.156889869,26/12/2008,3,3,09/06/2011,NA,0.15890411,1,0.063316949,2,58
103240,09/03/2011,226,0.983369232,12/02/2009,3,2,05/11/2015,NA,4.663013699,1,-0.058800668,2,1702
103247,05/07/2011,926,1.056163937,16/02/2009,3,3,17/07/2014,NA,3.035616438,1,0.030340518,2,1108
103275,25/03/2011,336,1.303694052,21/03/2009,3,4,23/02/2012,NA,0.917808219,1,0.234563681,2,335
103359,28/03/2011,333,0.949652666,27/05/2009,3,2,16/01/2015,NA,3.808219178,1,-0.109738789,2,1390
103394,28/03/2011,712,0.835970879,27/05/2009,3,1,16/01/2015,NA,3.808219178,1,-0.204720038,2,1390
103408,28/03/2011,1032,1.165324281,06/06/2009,3,4,01/05/2015,NA,4.095890411,1,-0.105407702,2,1495
103429,28/03/2011,862,1.24840858,29/06/2009,3,4,04/10/2012,NA,1.523287671,1,0.134032998,2,556
103499,20/02/2012,906,1.152235307,19/09/2009,3,3,11/08/2012,NA,0.473972603,1,0.152056217,2,173
103499,28/03/2011,239,0.954960135,19/09/2009,2,2,11/08/2012,NA,1.375342466,1,-0.080238974,2,502
103506,29/03/2011,1275,1.117279099,10/08/2009,3,3,08/04/2015,NA,4.030136986,1,-0.011310418,2,1471
103576,27/02/2012,1352,1.098558807,01/11/2009,3,3,16/05/2014,NA,2.216438356,1,-0.003679052,2,809
103583,17/02/2012,1129,1.042920856,14/11/2009,3,3,27/05/2012,NA,0.273972603,1,-0.133538673,2,100
103590,20/02/2012,1306,0.841796319,27/11/2009,3,1,25/04/2014,NA,2.178082192,1,-0.259433444,2,795
103660,27/03/2012,702,0.907764453,15/12/2009,3,1,30/09/2014,NA,2.512328767,1,-0.161977192,2,917
103681,27/02/2012,526,1.087751687,12/01/2010,3,3,03/11/2014,NA,2.684931507,1,0.033446626,2,980
103744,27/03/2012,676,1.388166074,20/02/2010,3,4,17/07/2014,NA,2.306849315,1,0.088210186,2,842
103751,27/02/2012,1283,0.847099593,27/02/2010,3,1,09/07/2014,NA,2.364383562,1,-0.203500355,2,863
103772,29/02/2012,1081,1.350689276,02/04/2010,5,4,01/05/2015,NA,3.169863014,1,0.057184421,2,1157
103814,22/02/2012,811,0.956348936,26/04/2010,3,2,09/10/2015,NA,3.630136986,1,-0.165244638,2,1325
103821,27/03/2012,686,1.02114277,01/05/2010,3,2,01/05/2014,NA,2.095890411,1,0.044396736,2,765
103996,11/03/2013,736,1.136105345,28/09/2010,4,3,06/06/2013,NA,0.238356164,1,0.030039134,2,87
104031,21/02/2013,630,1.420015337,11/10/2010,3,4,NULL,NA,6.02739726,0,0.172111393,2,2200
104066,27/02/2013,720,1.007293014,20/11/2010,3,2,18/09/2013,NA,0.556164384,1,-0.001476768,2,203
104073,27/02/2013,362,1.033682998,06/12/2010,3,2,04/11/2014,NA,1.684931507,1,-0.062812676,2,615
104115,25/02/2013,866,1.103078942,17/12/2010,3,3,06/08/2015,NA,2.443835616,1,-0.098918207,2,892
104136,15/04/2013,1139,1.085352168,11/01/2011,3,3,04/11/2015,NA,2.556164384,1,-0.070604247,2,933
104192,07/03/2013,300,0.944217653,17/02/2011,3,2,23/08/2014,NA,1.463013699,1,-0.055439107,2,534
104206,16/04/2013,276,0.942686016,14/03/2011,3,2,NULL,NA,6.02739726,0,-0.022093993,2,2200
104213,15/04/2013,772,0.983259398,17/03/2011,3,2,NULL,NA,6.02739726,0,-0.058140298,2,2200
104220,03/04/2013,1368,1.199032812,31/03/2011,3,4,11/08/2016,NA,3.35890411,1,0.045496091,2,1226
104262,03/04/2013,1017,0.817738745,15/04/2011,3,1,NULL,NA,6.02739726,0,-0.195752985,2,2200
104290,07/03/2013,469,1.044368461,24/05/2011,3,3,NULL,NA,6.02739726,0,-0.047296699,2,2200
104353,13/03/2013,1015,0.944029542,03/07/2011,3,2,15/10/2015,NA,2.591780822,1,-0.16426056,2,946
104675,14/08/2014,290,0.776194475,22/02/2012,3,1,14/08/2014,NA,0,1,-0.101552284,2,0
104717,25/03/2014,1241,1.291582984,11/05/2012,2,4,14/07/2014,NA,0.304109589,1,0.124874899,2,111
203080,09/03/2011,429,0.862238565,16/10/2008,3,1,25/04/2014,NA,3.131506849,1,-0.066101739,2,1143
203087,24/03/2011,130,1.038883961,29/10/2008,4,2,22/07/2016,NA,5.334246575,1,-0.074053224,2,1947
203087,26/10/2010,329,1.142219044,29/10/2008,3,3,22/07/2016,NA,5.742465753,1,0.007936839,2,2096
203206,02/03/2011,113,1.254672906,02/01/2009,3,4,23/02/2012,NA,0.980821918,1,0.083322059,2,358
203234,09/03/2011,654,0.853304409,08/02/2009,3,1,15/04/2016,NA,5.106849315,1,-0.140942079,2,1864
203241,25/03/2011,1353,1.017856739,12/02/2009,3,2,NULL,NA,6.02739726,0,0.019430654,2,2200
203283,24/03/2011,813,0.989669397,05/04/2009,3,2,01/11/2016,NA,5.61369863,1,-0.091119941,2,2049
203290,28/03/2011,548,1.123428056,14/04/2009,3,3,24/01/2013,NA,1.830136986,1,0.08339636,2,668
203381,29/03/2011,449,0.939419061,05/05/2009,3,2,05/01/2013,NA,1.775342466,1,-0.10614573,2,648
203402,28/03/2011,377,1.212858589,04/06/2009,3,4,25/04/2014,NA,3.079452055,1,0.105664848,2,1124
203423,28/03/2011,568,1.278984093,24/06/2009,3,4,13/04/2011,NA,0.043835616,1,0.16282573,2,16
203430,28/03/2011,863,1.154225371,04/07/2009,3,3,NULL,NA,6.02739726,0,0.094549007,2,2200
203514,16/02/2012,1078,1.483383956,25/08/2009,4,4,01/05/2015,NA,3.205479452,1,0.083524279,2,1170
203514,28/03/2011,948,1.0567059,25/08/2009,3,3,01/05/2015,NA,4.095890411,1,-0.087657413,2,1495
203521,28/03/2011,184,1.29918867,01/09/2009,3,4,30/09/2011,NA,0.509589041,1,0.100968949,2,186
203535,27/02/2012,791,1.321939946,28/09/2009,3,4,15/03/2015,NA,3.046575342,1,0.181484978,2,1112
203535,30/03/2011,1257,1.13052266,28/09/2009,2,3,15/03/2015,NA,3.961643836,1,-0.002201186,2,1446
203549,16/02/2012,1272,1.132220374,25/10/2009,3,3,20/04/2014,NA,2.175342466,1,-0.007781213,2,794
203584,27/02/2012,804,1.241589106,14/11/2009,3,4,03/11/2014,NA,2.684931507,1,0.101734459,2,980
203605,17/12/2011,902,0.958298462,04/11/2009,3,2,19/12/2011,NA,0.005479452,1,-0.159918583,2,2
203661,20/02/2012,612,1.035068371,19/12/2009,3,2,13/09/2013,NA,1.564383562,1,-0.076305011,2,571
203668,20/02/2012,1313,1.128909395,31/12/2009,3,3,NULL,NA,6.02739726,0,-0.056233703,2,2200
203745,21/02/2012,154,1.200519933,21/02/2010,3,4,14/06/2013,NA,1.312328767,1,0.108993665,2,479
203759,21/02/2012,495,0.749232947,11/03/2010,3,1,02/04/2015,NA,3.112328767,1,-0.237236272,2,1136
203801,23/02/2012,957,0.970173943,05/04/2010,3,2,16/07/2012,NA,0.394520548,1,0.03252764,2,144
203864,27/03/2012,601,0.992897109,22/06/2010,3,2,NULL,NA,6.02739726,0,-0.052308421,2,2200
203899,29/02/2012,357,0.734854889,31/07/2010,3,1,14/01/2014,NA,1.876712329,1,-0.100995684,2,685
203990,23/03/2012,822,1.052175433,17/09/2010,3,3,22/04/2013,NA,1.082191781,1,-0.012690479,2,395
203990,27/02/2013,870,0.963773941,17/09/2010,4,2,22/04/2013,NA,0.147945205,1,-0.104825819,2,54
204032,21/02/2013,661,1.01939394,12/10/2010,3,2,NULL,NA,6.02739726,0,0.007092622,2,2200
204039,22/02/2013,895,0.995614264,24/10/2010,3,2,NULL,NA,6.02739726,0,-0.119246369,2,2200
204046,22/02/2013,883,0.762145449,29/10/2010,3,1,16/11/2014,NA,1.731506849,1,-0.196663662,2,632
204074,03/04/2013,1401,0.83945055,07/12/2010,3,1,04/11/2015,NA,2.589041096,1,-0.174798428,2,945
204193,21/02/2013,748,0.853936698,17/02/2011,3,1,05/05/2016,NA,3.202739726,1,-0.206804588,2,1169
204207,27/02/2013,1214,0.889307518,15/03/2011,3,1,23/06/2016,NA,3.320547945,1,-0.116477596,2,1212
204221,07/03/2013,1208,1.164726745,31/03/2011,3,4,NULL,NA,6.02739726,0,0.021444233,2,2200
204263,15/04/2013,961,0.807567182,16/04/2011,3,1,01/11/2013,NA,0.547945205,1,-0.137924088,2,200
204333,15/04/2013,480,1.084156816,02/06/2011,3,3,06/06/2013,NA,0.142465753,1,0.0593256,2,52
204347,07/03/2013,1376,1.288828803,24/06/2011,3,4,NULL,NA,6.02739726,0,0.190239041,2,2200
204354,07/03/2013,981,1.039138868,03/07/2011,3,2,17/09/2016,NA,3.534246575,1,-0.001990811,2,1290
204697,25/03/2014,1256,0.986726565,12/04/2012,3,2,17/08/2016,NA,2.4,1,-0.062980927,2,876
204697,28/08/2014,939,0.947112795,12/04/2012,4,2,17/08/2016,NA,1.97260274,1,-0.05500694,2,720
204830,25/03/2014,101,1.008644344,23/06/2012,3,2,NULL,NA,6.02739726,0,-0.021852574,2,2200
204830,28/08/2014,842,1.264006105,23/06/2012,4,4,NULL,NA,6.02739726,0,0.076777113,2,2200
204858,14/08/2014,1118,1.118727194,26/07/2012,3,3,14/08/2014,NA,0,1,-0.052052308,2,0
303060,16/03/2010,633,1.087239469,11/09/2008,2,3,02/08/2012,NA,2.383561644,1,-0.061141801,2,870
303095,02/03/2011,846,0.844676534,12/11/2008,3,1,03/05/2013,NA,2.17260274,1,-0.185881939,2,793
303151,02/03/2011,521,1.181408792,22/11/2008,3,4,17/07/2014,NA,3.378082192,1,0.014167286,2,1233
303249,05/07/2011,1126,1.004251447,17/02/2009,3,2,27/05/2012,NA,0.895890411,1,-0.227363686,2,327
303263,05/07/2011,898,0.969933669,26/02/2009,3,2,04/11/2014,NA,3.336986301,1,-0.01853561,2,1218
303277,30/03/2011,1044,1.066644395,26/03/2009,3,3,09/06/2011,NA,0.194520548,1,-0.031875302,2,71
303291,05/07/2011,1083,1.105509346,14/04/2009,3,3,08/04/2015,NA,3.761643836,1,-0.050575115,2,1373
303417,28/03/2011,159,0.939829278,15/06/2009,3,2,16/07/2012,NA,1.304109589,1,0.019371294,2,476
303424,28/03/2011,751,0.859330454,24/06/2009,3,1,25/04/2014,NA,3.079452055,1,-0.141875977,2,1124
303508,28/03/2011,306,1.26344886,14/08/2009,3,4,25/04/2014,NA,3.079452055,1,0.112529841,2,1124
303522,20/02/2012,1006,1.125095149,02/09/2009,4,3,NULL,NA,6.02739726,0,0.117643413,2,2200
303522,29/03/2011,744,0.955485584,02/09/2009,3,2,NULL,NA,6.02739726,0,-0.057618838,2,2200
303543,17/02/2012,83,1.117358545,12/10/2009,3,3,29/08/2013,NA,1.531506849,1,-0.061502638,2,559
303662,17/02/2012,1189,1.293627666,19/12/2009,3,4,10/01/2014,NA,1.898630137,1,0.049974899,2,693
303669,16/02/2012,1285,1.304300883,03/01/2010,3,4,06/08/2015,NA,3.471232877,1,0.031039379,2,1267
303683,29/02/2012,129,0.904890616,12/01/2010,3,1,NULL,NA,6.02739726,0,-0.075132357,2,2200
303732,27/02/2012,838,1.199129078,06/02/2010,3,4,NULL,NA,6.02739726,0,-0.0097767,2,2200
303746,27/03/2012,1161,1.15214362,22/02/2010,3,3,07/07/2014,NA,2.279452055,1,-0.01675205,2,832
303767,20/02/2012,627,0.858001887,29/03/2010,3,1,03/11/2015,NA,3.704109589,1,-0.060424289,2,1352
303816,27/03/2012,967,0.982891329,29/04/2010,3,2,NULL,NA,6.02739726,0,0.011274226,2,2200
303837,27/03/2012,828,1.072309222,20/05/2010,3,3,NULL,NA,6.02739726,0,-0.043455764,2,2200
303844,27/03/2012,473,0.833563444,25/05/2010,3,1,NULL,NA,6.02739726,0,-0.186499605,2,2200
303851,27/03/2012,128,1.213054516,28/05/2010,3,4,NULL,NA,6.02739726,0,0.04591939,2,2200
303872,27/03/2012,647,0.921042707,06/07/2010,3,1,16/11/2016,NA,4.643835616,1,-0.022969955,2,1695
303893,23/03/2012,980,0.909640855,27/07/2010,3,1,NULL,NA,6.02739726,0,-0.098828617,2,2200
303991,25/02/2013,829,0.937466684,19/09/2010,3,2,15/04/2016,NA,3.136986301,1,-0.002123091,2,1145
304040,22/02/2013,868,0.786765428,24/10/2010,3,1,20/01/2016,NA,2.909589041,1,-0.201444359,2,1062
304054,25/02/2013,1348,1.107872571,04/11/2010,3,3,01/05/2013,NA,0.178082192,1,-0.000122361,2,65
304208,03/04/2013,240,1.105487401,15/03/2011,3,3,16/05/2014,NA,1.117808219,1,-0.027052829,2,408
304257,07/03/2013,472,1.281518021,12/04/2011,3,4,07/09/2016,NA,3.506849315,1,0.141429532,2,1280
304264,03/04/2013,779,1.124937648,16/04/2011,3,3,NULL,NA,6.02739726,0,0.028909863,2,2200
304271,13/03/2013,365,1.11309498,20/04/2011,3,3,01/06/2014,NA,1.219178082,1,0.082449992,2,445
304278,15/04/2013,579,0.872027131,30/04/2011,3,1,NULL,NA,6.02739726,0,-0.041172697,2,2200
304285,15/04/2013,1329,1.011315873,11/05/2011,3,2,15/11/2013,NA,0.58630137,1,-0.109514499,2,214
304348,13/03/2013,1123,1.240577163,27/06/2011,3,4,14/10/2013,NA,0.589041096,1,-0.010488052,2,215
304348,14/10/2013,392,1.283690555,27/06/2011,4,4,14/10/2013,NA,0,1,0.174215112,2,0
304355,07/03/2013,209,0.87002636,08/07/2011,3,1,08/01/2015,NA,1.84109589,1,-0.085642931,2,672
304404,07/03/2013,603,1.131558582,09/08/2011,3,3,03/11/2014,NA,1.660273973,1,0.085503374,2,606
304418,07/03/2013,1057,1.077753859,27/08/2011,2,3,04/11/2014,NA,1.663013699,1,-0.083570598,2,607
304712,14/08/2014,1071,1.30676413,30/04/2012,2,4,14/08/2014,NA,0,1,0.0748271,2,0
304901,03/04/2014,427,0.711132647,13/08/2012,3,1,14/08/2014,NA,0.364383562,1,-0.085754701,2,133
304901,14/08/2014,1321,0.702173009,13/08/2012,4,1,14/08/2014,NA,0,1,-0.15402937,2,0
403061,09/03/2011,1227,0.960648114,12/09/2008,4,2,26/04/2011,NA,0.131506849,1,-0.023791634,2,48
403061,26/10/2010,494,0.978899435,12/09/2008,3,2,26/04/2011,NA,0.498630137,1,-0.056261831,2,182
403159,24/03/2011,759,0.79398588,05/12/2008,3,1,05/05/2016,NA,5.120547945,1,-0.149179091,2,1869
403173,09/03/2011,745,1.181728354,31/12/2008,3,4,04/10/2012,NA,1.575342466,1,0.042293106,2,575
403215,25/03/2011,685,1.04139175,14/01/2009,3,2,15/11/2013,NA,2.646575342,1,0.009204414,2,966
403264,06/04/2011,646,1.00426397,03/03/2009,3,2,27/06/2014,NA,3.22739726,1,-0.063563728,2,1178
403376,05/07/2011,1045,1.134875424,01/05/2009,2,3,NULL,NA,6.02739726,0,-0.04008105,2,2200
403383,28/03/2011,582,0.750427595,10/05/2009,3,1,09/06/2011,NA,0.2,1,-0.267509947,2,73
403425,28/03/2011,1215,0.982411727,27/06/2009,3,2,NULL,NA,6.02739726,0,-0.077955164,2,2200
403432,29/03/2011,1159,1.013330713,08/07/2009,3,2,NULL,NA,6.02739726,0,0.010261436,2,2200
403516,20/02/2012,764,1.003449278,25/08/2009,4,2,11/08/2015,NA,3.473972603,1,-0.13519776,2,1268
403516,30/03/2011,1289,1.254023402,25/08/2009,3,4,11/08/2015,NA,4.369863014,1,0.057655479,2,1595
403523,16/02/2012,575,1.197685695,04/09/2009,2,4,10/07/2014,NA,2.397260274,1,0.100591351,2,875
403537,20/02/2012,1385,0.988012401,05/10/2009,3,2,10/07/2014,NA,2.38630137,1,-0.056762928,2,871
