recodedId,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,CULL_DATE,CutoffDate,Survival,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y
2409,16/02/2012,343,0.942013815,12/11/2008,4,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.058156971,4
2409,02/03/2011,846,0.844676534,12/11/2008,3,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.185881939,2
2409,16/03/2010,746,1.105828413,12/11/2008,2,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,0.073773108,1
2409,16/02/2012,343,0.942013815,12/11/2008,4,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.058156971,3
2409,26/11/2008,330,1.223013537,12/11/2008,1,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,0.123133838,0
104,02/03/2011,521,1.181408792,22/11/2008,3,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,0.014167286,2
104,12/05/2014,831,1.358754196,22/11/2008,6,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,0.003598031,5
104,28/11/2008,287,1.157993931,22/11/2008,1,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,-0.019679779,0
104,23/02/2012,1195,1.380443486,22/11/2008,4,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,-0.011072933,4
104,23/02/2012,1195,1.380443486,22/11/2008,4,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,-0.011072933,3
104,16/03/2010,182,1.293955793,22/11/2008,2,17/07/2014,01/01/2017,2063,67.63934426,5.652054795,1,0.007336055,1
8652,23/01/2009,435,1.248754115,21/01/2009,1,04/11/2014,01/01/2017,2113,69.27868852,5.789041096,1,0.291786681,0
8652,16/03/2010,395,1.000295525,21/01/2009,2,04/11/2014,01/01/2017,2113,69.27868852,5.789041096,1,-0.067955482,1
8652,06/06/2014,888,1.072406063,21/01/2009,4,04/11/2014,01/01/2017,2113,69.27868852,5.789041096,1,-0.076510776,5
7002,20/02/2012,273,0.951853758,08/02/2009,3,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.020318015,4
7002,16/05/2014,380,0.782842596,08/02/2009,5,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.139764311,5
7002,09/02/2009,993,1.013221,08/02/2009,1,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,0.06373578,0
7002,16/03/2010,1203,0.964215555,08/02/2009,2,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,0.062776089,1
7002,20/02/2012,273,0.951853758,08/02/2009,3,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.020318015,3
7637,16/02/2012,671,1.084795984,17/02/2009,4,27/05/2012,01/01/2017,1195,39.18032787,3.273972603,1,0.02834524,4
7637,16/02/2012,671,1.084795984,17/02/2009,4,27/05/2012,01/01/2017,1195,39.18032787,3.273972603,1,0.02834524,3
7637,05/07/2011,1126,1.004251447,17/02/2009,3,27/05/2012,01/01/2017,1195,39.18032787,3.273972603,1,-0.227363686,2
7637,16/03/2010,314,0.924699466,17/02/2009,2,27/05/2012,01/01/2017,1195,39.18032787,3.273972603,1,-0.027259489,1
7637,22/02/2009,962,1.236270903,17/02/2009,1,27/05/2012,01/01/2017,1195,39.18032787,3.273972603,1,0.210545265,0
9029,02/06/2014,261,0.876197941,20/02/2009,4,NULL,01/01/2017,2872,94.16393443,7.868493151,0,-0.119399318,5
9029,22/02/2009,1387,0.895299817,20/02/2009,1,NULL,01/01/2017,2872,94.16393443,7.868493151,0,-0.058038178,0
9029,16/03/2010,1303,1.002312255,20/02/2009,2,NULL,01/01/2017,2872,94.16393443,7.868493151,0,-0.003741498,1
7027,23/02/2012,244,1.062356639,26/02/2009,4,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.005853391,3
7027,05/07/2011,898,0.969933669,26/02/2009,3,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.01853561,2
7027,02/06/2014,278,1.149474778,26/02/2009,6,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,0.132456925,5
7027,23/02/2012,244,1.062356639,26/02/2009,4,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.005853391,4
7027,16/03/2010,590,1.023313396,26/02/2009,2,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.02671736,1
7027,03/03/2009,374,1.009208654,26/02/2009,1,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.043545783,0
9914,16/03/2010,723,0.879514017,26/03/2009,2,09/06/2011,01/01/2017,805,26.39344262,2.205479452,1,-0.098255624,1
9914,02/04/2009,162,0.953286677,26/03/2009,1,09/06/2011,01/01/2017,805,26.39344262,2.205479452,1,-0.001396996,0
9914,30/03/2011,1044,1.066644395,26/03/2009,3,09/06/2011,01/01/2017,805,26.39344262,2.205479452,1,-0.031875302,2
1362,09/06/2014,553,1.008374877,14/04/2009,6,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,0.068051958,5
1362,17/02/2012,652,0.966910896,14/04/2009,4,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,-0.095870024,3
1362,05/07/2011,1083,1.105509346,14/04/2009,3,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,-0.050575115,2
1362,21/04/2009,747,1.384044907,14/04/2009,1,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,0.300352654,0
1362,16/03/2010,196,0.926425508,14/04/2009,2,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,-0.080349655,1
1362,17/02/2012,652,0.966910896,14/04/2009,4,08/04/2015,01/01/2017,2185,71.63934426,5.98630137,1,-0.095870024,4
7674,17/02/2012,886,0.914371951,15/06/2009,4,16/07/2012,01/01/2017,1127,36.95081967,3.087671233,1,-0.085150035,3
7674,17/06/2009,401,1.056342848,15/06/2009,1,16/07/2012,01/01/2017,1127,36.95081967,3.087671233,1,0.08392961,0
7674,17/02/2012,886,0.914371951,15/06/2009,4,16/07/2012,01/01/2017,1127,36.95081967,3.087671233,1,-0.085150035,4
7674,16/03/2010,284,0.882054133,15/06/2009,2,16/07/2012,01/01/2017,1127,36.95081967,3.087671233,1,-0.113898717,1
7674,28/03/2011,159,0.939829278,15/06/2009,3,16/07/2012,01/01/2017,1127,36.95081967,3.087671233,1,0.019371294,2
4407,29/06/2009,127,1.31329169,24/06/2009,1,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,0.24987081,0
4407,28/03/2011,751,0.859330454,24/06/2009,3,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.141875977,2
4407,20/02/2012,339,1.048889914,24/06/2009,4,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.052033151,3
4407,16/03/2010,1171,0.973117649,24/06/2009,2,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.180400304,1
4407,23/04/2014,1373,0.998388825,24/06/2009,6,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.009554347,5
4407,20/02/2012,339,1.048889914,24/06/2009,4,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.052033151,4
10001,28/03/2011,306,1.26344886,14/08/2009,3,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.112529841,2
10001,19/08/2009,242,1.160745949,14/08/2009,1,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.075709498,0
10001,19/08/2009,242,1.160745949,14/08/2009,1,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.189895013,0
10001,23/04/2014,943,1.076782582,14/08/2009,6,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,-0.05412675,5
10001,19/08/2009,434,1.470784061,14/08/2009,1,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.075709498,0
10001,16/03/2010,207,1.072345957,14/08/2009,2,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,-0.089371831,1
10001,19/08/2009,434,1.470784061,14/08/2009,1,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.189895013,0
10001,20/02/2012,1090,1.336413774,14/08/2009,4,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.045425417,3
10001,20/02/2012,1090,1.336413774,14/08/2009,4,25/04/2014,01/01/2017,1715,56.2295082,4.698630137,1,0.045425417,4
7816,29/03/2011,744,0.955485584,02/09/2009,3,NULL,01/01/2017,2678,87.80327869,7.336986301,0,-0.057618838,2
7816,21/02/2013,413,0.955156876,02/09/2009,5,NULL,01/01/2017,2678,87.80327869,7.336986301,0,-0.047870198,4
7816,16/03/2010,1403,0.762046032,02/09/2009,2,NULL,01/01/2017,2678,87.80327869,7.336986301,0,-0.159727894,1
7816,16/05/2014,572,0.963884351,02/09/2009,6,NULL,01/01/2017,2678,87.80327869,7.336986301,0,-0.01751804,5
7816,20/02/2012,1006,1.125095149,02/09/2009,4,NULL,01/01/2017,2678,87.80327869,7.336986301,0,0.117643413,2
7816,10/09/2009,452,1.058765875,02/09/2009,1,NULL,01/01/2017,2678,87.80327869,7.336986301,0,0.098032814,0
7816,21/02/2013,413,0.955156876,02/09/2009,5,NULL,01/01/2017,2678,87.80327869,7.336986301,0,-0.047870198,3
5003,29/03/2011,644,1.041456952,12/10/2009,2,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.053231953,1
5003,27/02/2013,1318,1.175791771,12/10/2009,4,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.003618905,4
5003,17/02/2012,83,1.117358545,12/10/2009,3,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.061502638,2
5003,18/10/2009,448,1.313270657,12/10/2009,1,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,0.187497798,0
5003,27/02/2013,1318,1.175791771,12/10/2009,4,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.003618905,3
8421,17/02/2012,1189,1.293627666,19/12/2009,3,10/01/2014,01/01/2017,1483,48.62295082,4.063013699,1,0.049974899,2
8421,27/02/2013,492,1.250372349,19/12/2009,4,10/01/2014,01/01/2017,1483,48.62295082,4.063013699,1,0.09396243,3
8421,30/03/2011,509,1.10154842,19/12/2009,2,10/01/2014,01/01/2017,1483,48.62295082,4.063013699,1,-0.055315267,1
8421,27/02/2013,492,1.250372349,19/12/2009,4,10/01/2014,01/01/2017,1483,48.62295082,4.063013699,1,0.09396243,4
8421,23/12/2009,1069,1.618960424,19/12/2009,1,10/01/2014,01/01/2017,1483,48.62295082,4.063013699,1,0.055390155,0
5298,28/03/2011,411,1.058586844,03/01/2010,2,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.109835122,1
5298,25/02/2013,412,1.026630296,03/01/2010,4,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.002596795,3
5298,16/02/2012,1285,1.304300883,03/01/2010,3,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,0.031039379,2
5298,25/02/2013,412,1.026630296,03/01/2010,4,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.002596795,4
5298,08/01/2010,1122,1.531529306,03/01/2010,1,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,0.210833108,0
8481,14/04/2011,550,0.984776752,12/01/2010,2,NULL,01/01/2017,2546,83.47540984,6.975342466,0,-0.069168603,1
8481,25/02/2013,1379,0.909841867,12/01/2010,4,NULL,01/01/2017,2546,83.47540984,6.975342466,0,0.00128606,3
8481,29/02/2012,129,0.904890616,12/01/2010,3,NULL,01/01/2017,2546,83.47540984,6.975342466,0,-0.075132357,2
8481,25/02/2013,1379,0.909841867,12/01/2010,4,NULL,01/01/2017,2546,83.47540984,6.975342466,0,0.00128606,4
8481,18/01/2010,1154,1.079627146,12/01/2010,1,NULL,01/01/2017,2546,83.47540984,6.975342466,0,0.146748733,0
8328,27/02/2012,838,1.199129078,06/02/2010,3,NULL,01/01/2017,2521,82.6557377,6.906849315,0,-0.0097767,2
8328,14/04/2011,885,1.105056875,06/02/2010,2,NULL,01/01/2017,2521,82.6557377,6.906849315,0,0.017739421,1
8328,10/02/2010,586,1.032470293,06/02/2010,1,NULL,01/01/2017,2521,82.6557377,6.906849315,0,0.057326277,0
8328,11/03/2013,653,1.107200276,06/02/2010,4,NULL,01/01/2017,2521,82.6557377,6.906849315,0,0.016486839,4
8328,11/03/2013,653,1.107200276,06/02/2010,4,NULL,01/01/2017,2521,82.6557377,6.906849315,0,0.016486839,3
10183,27/03/2012,1161,1.15214362,22/02/2010,3,07/07/2014,01/01/2017,1596,52.32786885,4.37260274,1,-0.01675205,2
10183,14/04/2011,524,1.141407307,22/02/2010,2,07/07/2014,01/01/2017,1596,52.32786885,4.37260274,1,0.029329111,1
10183,26/02/2010,1326,1.222456885,22/02/2010,1,07/07/2014,01/01/2017,1596,52.32786885,4.37260274,1,0.062200529,0
10183,22/02/2013,535,0.918166112,22/02/2010,4,07/07/2014,01/01/2017,1596,52.32786885,4.37260274,1,-0.050418526,4
10183,22/02/2013,535,0.918166112,22/02/2010,4,07/07/2014,01/01/2017,1596,52.32786885,4.37260274,1,-0.050418526,3
2874,08/03/2010,208,0.964747484,03/03/2010,1,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.02230554,0
2874,14/04/2011,479,1.058954307,03/03/2010,2,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.012123752,1
2874,11/03/2013,190,1.119935854,03/03/2010,4,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.01241428,4
2874,11/03/2013,190,1.119935854,03/03/2010,4,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.01241428,3
2042,20/02/2012,627,0.858001887,29/03/2010,3,03/11/2015,01/01/2017,2045,67.04918033,5.602739726,1,-0.060424289,2
2042,02/04/2010,581,0.944815532,29/03/2010,1,03/11/2015,01/01/2017,2045,67.04918033,5.602739726,1,-0.004709294,0
2042,14/04/2011,1109,0.895145368,29/03/2010,2,03/11/2015,01/01/2017,2045,67.04918033,5.602739726,1,-0.136922752,1
2042,21/02/2013,124,1.188312907,29/03/2010,4,03/11/2015,01/01/2017,2045,67.04918033,5.602739726,1,0.124916478,3
2042,21/02/2013,124,1.188312907,29/03/2010,4,03/11/2015,01/01/2017,2045,67.04918033,5.602739726,1,0.124916478,4
7445,06/05/2010,348,0.946396903,29/04/2010,1,NULL,01/01/2017,2439,79.96721311,6.682191781,0,0.041819377,0
7445,14/04/2011,665,1.018895963,29/04/2010,2,NULL,01/01/2017,2439,79.96721311,6.682191781,0,-0.060387314,1
7445,27/03/2012,967,0.982891329,29/04/2010,3,NULL,01/01/2017,2439,79.96721311,6.682191781,0,0.011274226,2
7445,27/02/2013,954,0.879510605,29/04/2010,4,NULL,01/01/2017,2439,79.96721311,6.682191781,0,-0.083925753,3
7445,27/02/2013,954,0.879510605,29/04/2010,4,NULL,01/01/2017,2439,79.96721311,6.682191781,0,-0.083925753,4
6957,22/02/2013,1249,0.910832097,20/05/2010,4,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.144031848,3
6957,27/03/2012,828,1.072309222,20/05/2010,3,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.043455764,2
6957,22/02/2013,1249,0.910832097,20/05/2010,4,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.144031848,4
6957,14/04/2011,1143,1.441653511,20/05/2010,2,NULL,01/01/2017,2418,79.27868852,6.624657534,0,0.138032332,1
6957,24/05/2010,800,1.2170333,20/05/2010,1,NULL,01/01/2017,2418,79.27868852,6.624657534,0,0.137056611,0
1945,27/03/2012,473,0.833563444,25/05/2010,3,NULL,01/01/2017,2413,79.1147541,6.610958904,0,-0.186499605,2
1945,01/06/2010,1056,0.944382992,25/05/2010,1,NULL,01/01/2017,2413,79.1147541,6.610958904,0,-0.113375183,0
1945,25/02/2013,323,1.086691737,25/05/2010,4,NULL,01/01/2017,2413,79.1147541,6.610958904,0,0.120017175,3
1945,14/04/2011,950,1.059520945,25/05/2010,2,NULL,01/01/2017,2413,79.1147541,6.610958904,0,0.107927688,1
1945,25/02/2013,323,1.086691737,25/05/2010,4,NULL,01/01/2017,2413,79.1147541,6.610958904,0,0.120017175,4
1419,27/03/2012,128,1.213054516,28/05/2010,3,NULL,01/01/2017,2410,79.01639344,6.602739726,0,0.04591939,2
1419,11/03/2013,183,1.140822396,28/05/2010,4,NULL,01/01/2017,2410,79.01639344,6.602739726,0,0.053551351,3
1419,04/06/2010,441,1.326467989,28/05/2010,1,NULL,01/01/2017,2410,79.01639344,6.602739726,0,0.113183716,0
1419,14/04/2011,111,1.176306401,28/05/2010,2,NULL,01/01/2017,2410,79.01639344,6.602739726,0,0.035177724,1
1419,11/03/2013,183,1.140822396,28/05/2010,4,NULL,01/01/2017,2410,79.01639344,6.602739726,0,0.053551351,4
3131,27/03/2012,647,0.921042707,06/07/2010,3,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.022969955,2
3131,27/02/2013,98,0.832363939,06/07/2010,4,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.097046897,3
3131,14/04/2011,502,0.803056599,06/07/2010,2,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.1709383,1
3131,09/07/2010,1404,0.929129122,06/07/2010,1,NULL,01/01/2017,2371,77.73770492,6.495890411,0,0.030042829,0
3131,27/02/2013,98,0.832363939,06/07/2010,4,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.097046897,4
8707,23/03/2012,980,0.909640855,27/07/2010,3,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.098828617,2
8707,14/04/2011,1086,1.084071579,27/07/2010,2,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.009954194,1
8707,22/02/2013,453,0.78781955,27/07/2010,4,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.145502264,3
8707,22/02/2013,453,0.78781955,27/07/2010,4,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.145502264,4
8707,02/08/2010,1340,1.091437895,27/07/2010,1,NULL,01/01/2017,2350,77.04918033,6.438356164,0,0.100058017,0
5330,27/02/2013,393,0.785852554,16/08/2010,4,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.113180214,4
5330,14/04/2011,905,1.041397964,16/08/2010,3,NULL,01/01/2017,2330,76.39344262,6.383561644,0,0.059640259,1
5330,17/08/2010,551,0.792008333,16/08/2010,1,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.095044293,0
5330,27/02/2013,393,0.785852554,16/08/2010,4,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.113180214,3
8455,21/09/2010,613,0.853709134,19/09/2010,1,15/04/2016,01/01/2017,2035,66.72131148,5.575342466,1,-0.062203637,0
8455,25/02/2013,829,0.937466684,19/09/2010,3,15/04/2016,01/01/2017,2035,66.72131148,5.575342466,1,-0.002123091,2
8455,14/04/2011,1041,0.77492975,19/09/2010,2,15/04/2016,01/01/2017,2035,66.72131148,5.575342466,1,-0.278677661,1
2880,22/02/2013,868,0.786765428,24/10/2010,3,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,-0.201444359,2
2880,29/10/2010,1055,1.132054774,24/10/2010,1,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,-0.033436563,0
2880,23/03/2012,966,1.013764867,24/10/2010,2,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,0.100353881,1
6101,23/03/2012,493,1.147804502,04/11/2010,2,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,0.028247739,1
6101,12/11/2010,645,1.225508123,04/11/2010,1,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,0.072716689,0
6101,25/02/2013,1348,1.107872571,04/11/2010,3,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,-0.000122361,2
4663,23/03/2012,324,1.065524394,15/03/2011,2,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.04755008,1
4663,15/05/2014,1351,1.124945575,15/03/2011,4,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.011869317,4
4663,22/03/2011,467,1.033782237,15/03/2011,1,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,-0.076084052,0
4663,03/04/2013,240,1.105487401,15/03/2011,3,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,-0.027052829,2
4663,15/05/2014,1351,1.124945575,15/03/2011,4,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.011869317,3
3609,28/05/2014,147,1.108103216,12/04/2011,4,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.095277262,4
3609,23/03/2012,1325,0.880639769,12/04/2011,2,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,-0.126750175,1
3609,20/04/2011,650,0.978194415,12/04/2011,1,NULL,01/01/2017,2091,68.55737705,5.728767123,0,-0.139740128,0
3609,28/05/2014,147,1.108103216,12/04/2011,4,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.095277262,3
3609,07/03/2013,472,1.281518021,12/04/2011,3,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.141429532,2
9406,28/08/2014,785,1.038193751,16/04/2011,4,NULL,01/01/2017,2087,68.42622951,5.717808219,0,-0.079170488,3
9406,28/08/2014,785,1.038193751,16/04/2011,4,NULL,01/01/2017,2087,68.42622951,5.717808219,0,-0.079170488,4
9406,20/04/2011,315,1.236645234,16/04/2011,1,NULL,01/01/2017,2087,68.42622951,5.717808219,0,0.14430244,0
9406,03/04/2013,779,1.124937648,16/04/2011,3,NULL,01/01/2017,2087,68.42622951,5.717808219,0,0.028909863,2
9406,23/03/2012,1408,1.162629164,16/04/2011,2,NULL,01/01/2017,2087,68.42622951,5.717808219,0,-0.001249435,1
1284,01/06/2014,163,0.893786977,20/04/2011,4,01/06/2014,01/01/2017,1138,37.31147541,3.117808219,1,-0.132837362,3
1284,27/04/2011,457,1.014141568,20/04/2011,1,01/06/2014,01/01/2017,1138,37.31147541,3.117808219,1,-0.031832158,0
1284,13/03/2013,365,1.11309498,20/04/2011,3,01/06/2014,01/01/2017,1138,37.31147541,3.117808219,1,0.082449992,2
1284,23/03/2012,79,1.081779236,20/04/2011,2,01/06/2014,01/01/2017,1138,37.31147541,3.117808219,1,0.054846324,1
1284,01/06/2014,163,0.893786977,20/04/2011,4,01/06/2014,01/01/2017,1138,37.31147541,3.117808219,1,-0.132837362,4
372,05/05/2011,834,1.136798675,30/04/2011,1,NULL,01/01/2017,2073,67.96721311,5.679452055,0,0.074892854,0
372,23/03/2012,364,0.998802272,30/04/2011,2,NULL,01/01/2017,2073,67.96721311,5.679452055,0,0.029889159,1
372,14/05/2014,578,0.890061267,30/04/2011,4,NULL,01/01/2017,2073,67.96721311,5.679452055,0,-0.158594233,4
372,14/05/2014,578,0.890061267,30/04/2011,4,NULL,01/01/2017,2073,67.96721311,5.679452055,0,-0.158594233,3
372,15/04/2013,579,0.872027131,30/04/2011,3,NULL,01/01/2017,2073,67.96721311,5.679452055,0,-0.041172697,2
9942,23/03/2012,1136,1.24383811,11/05/2011,2,15/11/2013,01/01/2017,919,30.13114754,2.517808219,1,0.048221382,1
9942,15/11/2013,971,1.422278537,11/05/2011,4,15/11/2013,01/01/2017,919,30.13114754,2.517808219,1,0.203021777,4
9942,15/11/2013,971,1.422278537,11/05/2011,4,15/11/2013,01/01/2017,919,30.13114754,2.517808219,1,0.203021777,3
9942,17/05/2011,884,1.28246446,11/05/2011,1,15/11/2013,01/01/2017,919,30.13114754,2.517808219,1,0.06521523,0
9942,15/04/2013,1329,1.011315873,11/05/2011,3,15/11/2013,01/01/2017,919,30.13114754,2.517808219,1,-0.109514499,2
4022,08/07/2011,523,1.25504189,27/06/2011,1,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,0.026496543,0
4022,14/10/2013,392,1.283690555,27/06/2011,4,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,0.174215112,2
4022,23/03/2012,1157,1.117084023,27/06/2011,2,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,-0.065631618,1
4022,13/03/2013,1123,1.240577163,27/06/2011,3,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,-0.010488052,2
8649,07/03/2013,209,0.87002636,08/07/2011,3,08/01/2015,01/01/2017,1280,41.96721311,3.506849315,1,-0.085642931,2
8649,15/07/2011,465,1.025149133,08/07/2011,1,08/01/2015,01/01/2017,1280,41.96721311,3.506849315,1,0.041169475,0
8649,15/05/2014,927,0.746301254,08/07/2011,4,08/01/2015,01/01/2017,1280,41.96721311,3.506849315,1,-0.221729594,3
8649,23/03/2012,1077,1.399327966,08/07/2011,2,08/01/2015,01/01/2017,1280,41.96721311,3.506849315,1,0.121221233,1
8649,15/05/2014,927,0.746301254,08/07/2011,4,08/01/2015,01/01/2017,1280,41.96721311,3.506849315,1,-0.221729594,4
1405,16/05/2014,1271,0.926991793,09/08/2011,4,03/11/2014,01/01/2017,1182,38.75409836,3.238356164,1,-0.141483476,3
1405,23/03/2012,1003,1.174923599,09/08/2011,2,03/11/2014,01/01/2017,1182,38.75409836,3.238356164,1,-0.014058966,1
1405,07/03/2013,603,1.131558582,09/08/2011,3,03/11/2014,01/01/2017,1182,38.75409836,3.238356164,1,0.085503374,2
1405,16/08/2011,345,1.169473143,09/08/2011,1,03/11/2014,01/01/2017,1182,38.75409836,3.238356164,1,0.11142403,0
1405,16/05/2014,1271,0.926991793,09/08/2011,4,03/11/2014,01/01/2017,1182,38.75409836,3.238356164,1,-0.141483476,4
2371,14/05/2014,810,0.877934429,27/08/2011,3,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.178379226,3
2371,07/03/2013,1057,1.077753859,27/08/2011,2,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.083570598,2
2371,14/05/2014,810,0.877934429,27/08/2011,3,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.178379226,4
2371,29/08/2011,1282,1.273126801,27/08/2011,1,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,0.195122291,0
10936,29/11/2011,864,1.028322388,25/11/2011,1,21/11/2013,01/01/2017,727,23.83606557,1.991780822,1,-0.011507162,0
10936,07/03/2013,1106,1.082831621,25/11/2011,2,21/11/2013,01/01/2017,727,23.83606557,1.991780822,1,-0.023926774,1
10048,05/01/2012,381,1.147419537,25/12/2011,1,18/04/2014,01/01/2017,845,27.70491803,2.315068493,1,0.149591411,0
10048,07/03/2013,178,0.795427954,25/12/2011,2,18/04/2014,01/01/2017,845,27.70491803,2.315068493,1,-0.246483618,1
3987,14/08/2014,938,0.701369218,13/01/2012,3,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.268897395,4
3987,16/01/2012,621,1.152667533,13/01/2012,1,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,0.17175571,0
3987,07/03/2013,648,0.919692443,13/01/2012,2,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.061287184,1
3987,14/08/2014,938,0.701369218,13/01/2012,3,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.268897395,3
5199,07/05/2012,90,1.198036958,30/04/2012,1,14/08/2014,01/01/2017,836,27.40983607,2.290410959,1,0.077701882,0
5199,14/08/2014,1071,1.30676413,30/04/2012,2,14/08/2014,01/01/2017,836,27.40983607,2.290410959,1,0.0748271,2
5672,07/03/2013,1328,0.95835869,02/07/2012,2,15/11/2013,01/01/2017,501,16.42622951,1.37260274,1,-0.021691123,1
5672,05/07/2012,143,1.07938761,02/07/2012,1,15/11/2013,01/01/2017,501,16.42622951,1.37260274,1,0.077604754,0
