recodedID,DOB,BirthYear,BirthSeason,BIRTH_WGT,GENETIC_GROUP,FEED_GROUP,CULL_DATE,CULL_REASON,CULL_GROUP,HERD_LIFE,sampleDate,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Y,AgeGr,LIVE_WGT,ExtrBatch,ExtractionID,VolOriginalDNAStock,MeanDNAconcentrationNanoDrop,IntegrityGel_score,Plate,RunDate,Row,QC_RTL,LogTL
270,05/04/2010,2010,1,41,S,1,16/07/2012,HIGH SCC,M,833,23/02/2012,3,689,98,23,2,2,NULL,39,957,150,108.645,1,15,14/12/2015,D,0.970173943,-0.013150394
526,07/04/2010,2010,1,46,S,1,29/06/2016,MASTITIS,M,2275,13/04/2010,1,6,1,0,0,1,NULL,8,248,150,171.8,1,3,02/11/2015,C,1.229112281,0.089591558
526,07/04/2010,2010,1,46,S,1,29/06/2016,MASTITIS,M,2275,13/05/2014,5,1497,214,49,4,2,NULL,15,424,150,114.38,1,6,05/11/2015,A,0.940903167,-0.02645507
526,07/04/2010,2010,1,46,S,1,29/06/2016,MASTITIS,M,2275,14/04/2011,2,372,53,12,1,2,NULL,47,1145,150,54.685,1,19,16/12/2015,D,1.060872082,0.025663021
526,07/04/2010,2010,1,46,S,1,29/06/2016,MASTITIS,M,2275,21/02/2012,3,685,98,22,2,2,NULL,45,1110,150,76.495,1,18,16/12/2015,A,1.048598098,0.020609066
526,07/04/2010,2010,1,46,S,1,29/06/2016,MASTITIS,M,2275,25/02/2013,4,1055,151,35,3,2,NULL,37,916,150,92.505,1,15,14/12/2015,C,1.165359642,0.066459974
5552,10/04/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,03/04/2013,4,1089,156,36,3,2,NULL,34,858,150,47.19,1,14,11/12/2015,C,1.251450584,0.097413705
5552,10/04/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,13/04/2010,1,3,0,0,0,1,NULL,19,503,150,135.31,1,8,06/11/2015,A,1.221163515,0.08677382
5552,10/04/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,369,53,12,1,2,NULL,49,1204,150,43.45,1,20,17/12/2015,B,1.16638925,0.066843508
5552,10/04/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,14/05/2014,5,1495,214,49,4,2,NULL,11,325,150,76.685,1,4,02/11/2015,G,1.019017761,0.008181754
5552,10/04/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,22/02/2012,3,683,98,22,2,2,NULL,59,326,150,50.5,1,23,18/12/2015,F,0.871928437,-0.059519158
679,25/04/2010,2010,1,46,C,NULL,10/01/2014,NULL,NULL,1356,10/01/2014,5,1356,194,44,4,2,NULL,11,316,150,137.645,1,4,02/11/2015,F,0.906380463,-0.042689464
679,25/04/2010,2010,1,46,C,NULL,10/01/2014,NULL,NULL,1356,11/03/2013,4,1051,150,34,3,2,NULL,18,481,150,179.25,1,7,05/11/2015,A,0.914982871,-0.038587036
679,25/04/2010,2010,1,46,C,NULL,10/01/2014,NULL,NULL,1356,14/04/2011,2,354,51,12,1,2,NULL,42,1034,150,90.72,1,17,15/12/2015,G,1.192082813,0.076306427
679,25/04/2010,2010,1,46,C,NULL,10/01/2014,NULL,NULL,1356,29/02/2012,3,675,96,22,2,2,NULL,53,1281,150,91.49,1,21,17/12/2015,F,0.941056386,-0.026384354
679,25/04/2010,2010,1,46,C,NULL,10/01/2014,NULL,NULL,1356,29/04/2010,1,4,1,0,0,1,NULL,50,1226,150,110.44,1,20,17/12/2015,H,1.034858829,0.014881109
3062,25/04/2010,2010,1,38,C,NULL,15/10/2015,REPEAT BREEDER,F,1999,11/03/2013,4,1051,150,34,3,2,NULL,17,454,150,72.57,1,7,05/11/2015,F,1.031493929,0.013466676
3062,25/04/2010,2010,1,38,C,NULL,15/10/2015,REPEAT BREEDER,F,1999,14/04/2011,2,354,51,12,1,2,NULL,30,767,150,139.795,1,12,12/12/2015,C,0.862114177,-0.064435213
3062,25/04/2010,2010,1,38,C,NULL,15/10/2015,REPEAT BREEDER,F,1999,20/08/2014,5,1578,225,52,4,2,NULL,22,577,150,92.88,1,9,06/11/2015,B,0.979729209,-0.008893944
3062,25/04/2010,2010,1,38,C,NULL,15/10/2015,REPEAT BREEDER,F,1999,27/03/2012,3,702,100,23,2,2,NULL,7,237,150,141.435,1,3,02/11/2015,G,1.082071055,0.03425578
3062,25/04/2010,2010,1,38,C,NULL,15/10/2015,REPEAT BREEDER,F,1999,29/04/2010,1,4,1,0,0,1,NULL,13,358,150,88.045,1,5,05/11/2015,G,1.137097391,0.055797663
8762,26/04/2010,2010,1,43,S,2,09/10/2015,FOOT/LEG PROBLEMS,L,1992,14/04/2011,2,353,50,12,1,2,NULL,31,775,150,78.59,1,12,12/12/2015,D,1.076946672,0.032194199
8762,26/04/2010,2010,1,43,S,2,09/10/2015,FOOT/LEG PROBLEMS,L,1992,14/05/2014,5,1479,211,48,4,2,NULL,30,756,150,41.78,1,12,12/12/2015,A,1.089045115,0.037045871
8762,26/04/2010,2010,1,43,S,2,09/10/2015,FOOT/LEG PROBLEMS,L,1992,22/02/2012,3,667,95,22,2,2,NULL,32,811,150,116.685,1,13,14/12/2015,F,0.956348936,-0.019383621
8762,26/04/2010,2010,1,43,S,2,09/10/2015,FOOT/LEG PROBLEMS,L,1992,22/02/2013,4,1033,148,34,3,2,NULL,30,770,150,50.35,1,12,12/12/2015,G,1.074586261,0.031241284
8762,26/04/2010,2010,1,43,S,2,09/10/2015,FOOT/LEG PROBLEMS,L,1992,29/04/2010,1,3,0,0,0,1,NULL,27,681,150,150.615,2,11,12/12/2015,B,1.363798163,0.134750101
7445,29/04/2010,2010,1,38,C,1,NULL,NULL,NULL,NULL,06/05/2010,1,7,1,0,0,1,NULL,12,348,150,103.745,1,5,05/11/2015,D,0.946396903,-0.02392669
7445,29/04/2010,2010,1,38,C,1,NULL,NULL,NULL,NULL,14/04/2011,2,350,50,11,1,2,NULL,26,665,150,28.71,1,10,14/12/2015,C,1.018895963,0.008129842
7445,29/04/2010,2010,1,38,C,1,NULL,NULL,NULL,NULL,27/02/2013,4,1035,148,34,3,2,NULL,38,954,150,101.815,1,15,14/12/2015,A,0.879510605,-0.05575892
7445,29/04/2010,2010,1,38,C,1,NULL,NULL,NULL,NULL,27/03/2012,3,698,100,23,2,2,NULL,39,967,150,87.05,1,15,14/12/2015,F,0.982891329,-0.007494496
7445,29/04/2010,2010,1,38,C,1,NULL,NULL,NULL,NULL,28/05/2014,5,1490,213,49,4,2,NULL,11,327,150,116.29,1,4,02/11/2015,H,0.946815542,-0.023734622
385,01/05/2010,2010,1,51,C,1,01/05/2014,DIED,O,1461,06/05/2010,1,5,1,0,0,1,NULL,17,458,150,97.07,1,7,05/11/2015,B,1.100308031,0.041514283
385,01/05/2010,2010,1,51,C,1,01/05/2014,DIED,O,1461,14/04/2011,2,348,50,11,1,2,NULL,46,1120,150,71.285,1,18,16/12/2015,D,0.860864638,-0.065065131
385,01/05/2010,2010,1,51,C,1,01/05/2014,DIED,O,1461,27/02/2013,4,1033,148,34,3,2,NULL,46,1128,150,104.49,1,18,16/12/2015,D,0.845094233,-0.073094862
385,01/05/2010,2010,1,51,C,1,01/05/2014,DIED,O,1461,27/03/2012,3,696,99,23,2,2,NULL,27,686,150,64.67,1,11,12/12/2015,G,1.02114277,0.009086467
8345,10/05/2010,2010,1,37,C,1,14/08/2014,REPEAT BREEDER,F,1557,14/04/2011,2,339,48,11,1,2,NULL,37,928,150,67.1,1,15,14/12/2015,F,0.82088443,-0.085717982
8345,10/05/2010,2010,1,37,C,1,14/08/2014,REPEAT BREEDER,F,1557,14/05/2010,1,4,1,0,0,1,NULL,41,1011,150,64.69,1,16,15/12/2015,B,1.161224731,0.064916277
8345,10/05/2010,2010,1,37,C,1,14/08/2014,REPEAT BREEDER,F,1557,15/05/2014,5,1466,209,48,4,2,NULL,12,346,150,111.97,1,5,05/11/2015,B,1.043238776,0.018383721
8345,10/05/2010,2010,1,37,C,1,14/08/2014,REPEAT BREEDER,F,1557,27/02/2013,4,1024,146,34,3,2,NULL,11,319,150,61.645,1,4,02/11/2015,A,1.258309983,0.099787642
8345,10/05/2010,2010,1,37,C,1,14/08/2014,REPEAT BREEDER,F,1557,27/03/2012,3,687,98,23,2,2,NULL,51,1235,150,127.98,1,20,17/12/2015,B,1.083638579,0.034884458
8204,12/05/2010,2010,1,46,S,1,20/01/2016,OTHER/SURPLUS,O,2079,13/05/2014,5,1462,209,48,4,2,NULL,39,969,150,77.545,1,15,14/12/2015,H,1.000132991,5.78E-05
8204,12/05/2010,2010,1,46,S,1,20/01/2016,OTHER/SURPLUS,O,2079,14/04/2011,2,337,48,11,1,2,NULL,37,930,150,71.255,1,25,17/02/2016,B,1.216538302,0.085125787
8204,12/05/2010,2010,1,46,S,1,20/01/2016,OTHER/SURPLUS,O,2079,19/05/2010,1,7,1,0,0,1,NULL,14,382,150,25.87,1,5,05/11/2015,G,1.170811094,0.068486829
8204,12/05/2010,2010,1,46,S,1,20/01/2016,OTHER/SURPLUS,O,2079,21/02/2012,3,650,93,21,2,2,NULL,35,865,150,59.105,1,14,11/12/2015,B,1.167321079,0.067190328
8204,12/05/2010,2010,1,46,S,1,20/01/2016,OTHER/SURPLUS,O,2079,25/02/2013,4,1020,146,33,3,2,NULL,20,520,150,100.375,1,8,06/11/2015,G,0.892878951,-0.049207415
6957,20/05/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,14/04/2011,2,329,47,11,1,2,NULL,47,1143,150,76.04,1,19,16/12/2015,B,1.441653511,0.158860894
6957,20/05/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,22/02/2013,4,1009,144,33,3,2,NULL,51,1249,150,67.055,1,20,17/12/2015,H,0.910832097,-0.040561674
6957,20/05/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,24/05/2010,1,4,1,0,0,1,NULL,32,800,150,96.995,1,13,14/12/2015,D,1.2170333,0.085302461
6957,20/05/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,27/03/2012,3,677,97,22,2,2,NULL,33,828,150,68.005,1,13,14/12/2015,H,1.072309222,0.030320041
6957,20/05/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,28/05/2014,5,1469,210,48,4,2,NULL,17,466,150,98.78,1,7,05/11/2015,B,1.215146198,0.084628532
760,23/05/2010,2010,1,46,C,NULL,06/06/2013,REPEAT BREEDER,F,1110,11/03/2013,4,1023,146,34,3,2,NULL,6,210,150,132.175,1,24,04/01/2016,B,1.115552049,0.047489838
760,23/05/2010,2010,1,46,C,NULL,06/06/2013,REPEAT BREEDER,F,1110,14/04/2011,2,326,47,11,1,2,NULL,40,990,150,82.43,1,16,15/12/2015,D,1.104857851,0.043306406
760,23/05/2010,2010,1,46,C,NULL,06/06/2013,REPEAT BREEDER,F,1110,23/03/2012,3,670,96,22,2,2,NULL,46,1124,150,67.13,1,18,16/12/2015,H,1.135214343,0.05507787
760,23/05/2010,2010,1,46,C,NULL,06/06/2013,REPEAT BREEDER,F,1110,27/05/2010,1,4,1,0,0,1,NULL,43,1067,150,125.22,1,17,15/12/2015,H,1.581938328,0.199189548
1945,25/05/2010,2010,1,40,C,1,NULL,NULL,NULL,NULL,01/06/2010,1,7,1,0,0,1,NULL,43,1056,150,61.8,1,17,15/12/2015,D,0.944382992,-0.024851843
1945,25/05/2010,2010,1,40,C,1,NULL,NULL,NULL,NULL,14/04/2011,2,324,46,11,1,2,NULL,38,950,150,103.655,1,15,14/12/2015,E,1.059520945,0.025109546
1945,25/05/2010,2010,1,40,C,1,NULL,NULL,NULL,NULL,25/02/2013,4,1007,144,33,3,2,NULL,11,323,150,81.585,1,4,02/11/2015,E,1.086691737,0.036106365
1945,25/05/2010,2010,1,40,C,1,NULL,NULL,NULL,NULL,27/03/2012,3,672,96,22,2,2,NULL,18,473,150,134.845,1,7,05/11/2015,A,0.833563444,-0.07906134
1945,25/05/2010,2010,1,40,C,1,NULL,NULL,NULL,NULL,28/05/2014,5,1464,209,48,4,2,NULL,43,1058,150,124.825,1,17,15/12/2015,G,1.129799027,0.053001196
1419,28/05/2010,2010,1,50,C,NULL,NULL,NULL,NULL,NULL,02/06/2014,5,1466,209,48,4,2,NULL,33,823,150,54.1,1,13,14/12/2015,B,1.307895513,0.11657305
1419,28/05/2010,2010,1,50,C,NULL,NULL,NULL,NULL,NULL,04/06/2010,1,7,1,0,0,1,NULL,16,441,150,59.71,1,7,05/11/2015,A,1.326467989,0.122696774
1419,28/05/2010,2010,1,50,C,NULL,NULL,NULL,NULL,NULL,11/03/2013,4,1018,145,33,3,2,NULL,5,183,>150,50.255,1,2,02/11/2015,D,1.140822396,0.057218038
1419,28/05/2010,2010,1,50,C,NULL,NULL,NULL,NULL,NULL,14/04/2011,2,321,46,11,1,2,NULL,2,111,150,129.78,1,1,22/10/2015,E,1.176306401,0.07052046
1419,28/05/2010,2010,1,50,C,NULL,NULL,NULL,NULL,NULL,27/03/2012,3,669,96,22,2,2,NULL,3,128,150,126.46,1,1,22/10/2015,F,1.213054516,0.083880319
3610,30/05/2010,2010,1,38,C,NULL,06/06/2014,NULL,NULL,1468,04/06/2010,1,5,1,0,0,1,NULL,35,867,150,50.115,1,14,11/12/2015,D,1.007286624,0.003153067
3610,30/05/2010,2010,1,38,C,NULL,06/06/2014,NULL,NULL,1468,05/06/2014,5,1467,210,48,4,2,NULL,3,135,150,82.375,1,2,02/11/2015,E,0.874485365,-0.058247454
3610,30/05/2010,2010,1,38,C,NULL,06/06/2014,NULL,NULL,1468,11/03/2013,4,1016,145,33,3,2,NULL,50,1220,150,123.285,1,20,17/12/2015,B,0.943183667,-0.025403728
3610,30/05/2010,2010,1,38,C,NULL,06/06/2014,NULL,NULL,1468,14/03/2012,3,654,93,21,2,2,NULL,50,1228,150,73.5,1,20,17/12/2015,B,0.88552548,-0.052798938
3610,30/05/2010,2010,1,38,C,NULL,06/06/2014,NULL,NULL,1468,14/04/2011,2,319,46,10,1,2,NULL,53,1296,150,84.085,1,21,17/12/2015,F,1.154427546,0.062366681
8767,16/06/2010,2010,1,40,C,2,22/12/2015,FOOT/LEG PROBLEMS,L,2015,14/04/2011,2,302,43,10,1,2,NULL,30,763,150,118.37,1,12,12/12/2015,H,0.961221759,-0.017176407
8767,16/06/2010,2010,1,40,C,2,22/12/2015,FOOT/LEG PROBLEMS,L,2015,16/05/2014,5,1430,204,47,4,2,NULL,46,1134,150,129.19,1,18,16/12/2015,B,1.180257441,0.071976747
8767,16/06/2010,2010,1,40,C,2,22/12/2015,FOOT/LEG PROBLEMS,L,2015,21/02/2013,4,981,140,32,3,2,NULL,46,1127,150,60.02,1,18,16/12/2015,C,1.004248743,0.001841297
8767,16/06/2010,2010,1,40,C,2,22/12/2015,FOOT/LEG PROBLEMS,L,2015,22/06/2010,1,6,1,0,0,1,NULL,45,1112,150,69.605,1,18,16/12/2015,C,1.157612683,0.063563276
8767,16/06/2010,2010,1,40,C,2,22/12/2015,FOOT/LEG PROBLEMS,L,2015,29/02/2012,3,623,89,20,2,2,NULL,59,534,150,88.8,1,23,18/12/2015,H,0.831210528,-0.080288965
8911,17/06/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,301,43,10,1,2,NULL,19,512,150,117.175,1,8,06/11/2015,G,1.145041274,0.058821141
8911,17/06/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,15/04/2013,4,1033,148,34,3,2,NULL,2,119,150,82.56,1,1,22/10/2015,E,0.962572246,-0.016566665
8911,17/06/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,16/05/2014,5,1429,204,47,4,2,NULL,20,539,150,145.19,1,8,06/11/2015,A,0.880843629,-0.055101182
8911,17/06/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,22/06/2010,1,5,1,0,0,1,NULL,10,299,150,101.52,1,4,02/11/2015,F,1.000595383,0.000258495
8911,17/06/2010,2010,1,38,C,2,NULL,NULL,NULL,NULL,27/03/2012,3,649,93,21,2,2,NULL,12,334,150,74.18,1,5,05/11/2015,F,1.047945316,0.020338621
7868,22/06/2010,2010,1,34,S,2,NULL,NULL,NULL,NULL,14/04/2011,2,296,42,10,1,2,NULL,56,1354,150,177.975,1,22,17/12/2015,E,0.933312009,-0.029973146
7868,22/06/2010,2010,1,34,S,2,NULL,NULL,NULL,NULL,22/02/2013,4,976,139,32,3,2,NULL,39,958,150,117.45,1,15,14/12/2015,E,0.900040298,-0.045738045
7868,22/06/2010,2010,1,34,S,2,NULL,NULL,NULL,NULL,27/03/2012,3,644,92,21,2,2,NULL,23,601,150,108.575,1,9,06/11/2015,C,0.992897109,-0.003095754
7868,22/06/2010,2010,1,34,S,2,NULL,NULL,NULL,NULL,28/05/2014,5,1436,205,47,4,2,NULL,35,877,150,70.29,1,14,11/12/2015,F,1.014934433,0.006437987
7868,22/06/2010,2010,1,34,S,2,NULL,NULL,NULL,NULL,28/06/2010,1,6,1,0,0,1,NULL,2,120,150,66.225,1,1,22/10/2015,F,1.065336458,0.02748679
7588,27/06/2010,2010,1,36,S,1,25/11/2014,ACCIDENT,O,1612,02/07/2010,1,5,1,0,0,1,NULL,37,917,150,66.89,1,15,14/12/2015,D,1.056217922,0.023753532
7588,27/06/2010,2010,1,36,S,1,25/11/2014,ACCIDENT,O,1612,13/05/2014,4,1416,202,46,4,2,NULL,19,505,150,69.44,1,8,06/11/2015,B,1.270219131,0.103878649
7588,27/06/2010,2010,1,36,S,1,25/11/2014,ACCIDENT,O,1612,14/04/2011,2,291,42,10,1,2,NULL,34,849,150,100.355,1,13,14/12/2015,C,1.285835584,0.10918544
7588,27/06/2010,2010,1,36,S,1,25/11/2014,ACCIDENT,O,1612,25/02/2013,3,974,139,32,3,2,NULL,23,606,150,78.07,1,9,06/11/2015,H,1.082500443,0.034428083
7588,27/06/2010,2010,1,36,S,1,25/11/2014,ACCIDENT,O,1612,25/11/2014,5,1612,230,53,4,2,NULL,16,426,150,32.065,1,6,05/11/2015,C,1.076592717,0.032051438
6944,29/06/2010,2010,1,41,C,NULL,29/06/2016,MASTITIS,M,2192,02/07/2010,1,3,0,0,0,1,NULL,26,669,150,109.385,1,10,14/12/2015,G,1.044726417,0.019002576
6944,29/06/2010,2010,1,41,C,NULL,29/06/2016,MASTITIS,M,2192,03/06/2014,5,1435,205,47,4,2,NULL,15,420,150,89.385,1,6,05/11/2015,E,1.004965711,0.002151244
6944,29/06/2010,2010,1,41,C,NULL,29/06/2016,MASTITIS,M,2192,11/03/2013,4,986,141,32,3,2,NULL,4,167,150,59.15,1,2,02/11/2015,D,1.024937139,0.01069723
6944,29/06/2010,2010,1,41,C,NULL,29/06/2016,MASTITIS,M,2192,14/04/2011,2,289,41,9,1,2,NULL,13,369,150,107.725,1,5,05/11/2015,B,0.95780584,-0.018722519
6944,29/06/2010,2010,1,41,C,NULL,29/06/2016,MASTITIS,M,2192,23/03/2012,3,633,90,21,2,2,NULL,51,1242,150,53.145,1,20,17/12/2015,A,1.049884181,0.021141392
3037,04/07/2010,2010,1,39,C,2,NULL,NULL,NULL,NULL,09/07/2010,1,5,1,0,0,1,NULL,38,945,150,106.415,1,25,17/02/2016,C,1.133440499,0.054398726
3037,04/07/2010,2010,1,39,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,284,41,9,1,2,NULL,32,803,150,124.73,1,13,14/12/2015,G,1.198119369,0.078500089
3037,04/07/2010,2010,1,39,C,2,NULL,NULL,NULL,NULL,22/02/2013,3,964,138,32,3,2,NULL,39,965,150,111.215,1,15,14/12/2015,D,1.088066406,0.036655402
3037,04/07/2010,2010,1,39,C,2,NULL,NULL,NULL,NULL,28/05/2014,4,1424,203,47,4,2,NULL,58,1415,150,40.355,2,23,18/12/2015,A,0.917575274,-0.037358298
3131,06/07/2010,2010,1,44,S,1,16/11/2016,FOOT/LEG PROBLEMS,L,2325,09/07/2010,1,3,0,0,0,1,NULL,58,1404,150,101.085,1,23,18/12/2015,F,0.929129122,-0.031923927
3131,06/07/2010,2010,1,44,S,1,16/11/2016,FOOT/LEG PROBLEMS,L,2325,14/04/2011,2,282,40,9,1,2,NULL,19,502,150,155.57,1,7,05/11/2015,A,0.803056599,-0.095253845
3131,06/07/2010,2010,1,44,S,1,16/11/2016,FOOT/LEG PROBLEMS,L,2325,15/05/2014,5,1409,201,46,4,2,NULL,30,758,150,68.055,1,12,12/12/2015,C,1.072818798,0.030526375
3131,06/07/2010,2010,1,44,S,1,16/11/2016,FOOT/LEG PROBLEMS,L,2325,27/02/2013,4,967,138,32,3,2,NULL,2,98,150,115.365,1,1,22/10/2015,A,0.832363939,-0.079686743
3131,06/07/2010,2010,1,44,S,1,16/11/2016,FOOT/LEG PROBLEMS,L,2325,27/03/2012,3,630,90,21,2,2,NULL,25,647,150,156.155,1,10,14/12/2015,H,0.921042707,-0.035720232
382,12/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,276,39,9,1,2,NULL,1,91,150,121.085,1,1,22/10/2015,B,1.220524782,0.086546602
382,12/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,14/05/2014,5,1402,200,46,4,2,NULL,4,150,150,67.7,1,2,02/11/2015,C,1.305966674,0.115932095
382,12/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,16/07/2010,1,4,1,0,0,1,NULL,59,211,150,76.85,1,23,18/12/2015,D,0.943275887,-0.025361267
382,12/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,22/02/2013,4,956,137,31,3,2,NULL,27,700,150,62.205,1,11,12/12/2015,D,0.912274999,-0.039874227
382,12/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,27/03/2012,3,624,89,20,2,2,NULL,56,1367,150,104.5,1,22,17/12/2015,B,1.330763087,0.124100746
354,22/07/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,14/04/2011,2,266,38,9,1,2,NULL,45,1094,150,49.985,1,18,16/12/2015,B,1.442040303,0.158977398
354,22/07/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,16/05/2014,5,1394,199,46,4,2,NULL,2,107,150,118.325,1,1,22/10/2015,A,1.019863609,0.008542095
354,22/07/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,21/02/2013,4,945,135,31,3,2,NULL,54,1314,150,94.53,1,21,17/12/2015,G,1.012551275,0.005417025
354,22/07/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,27/03/2012,3,614,88,20,2,2,NULL,30,753,150,91.145,1,12,12/12/2015,F,0.915171847,-0.038497348
354,22/07/2010,2010,1,37,S,2,NULL,NULL,NULL,NULL,28/07/2010,1,6,1,0,0,1,NULL,8,259,150,151.78,1,3,02/11/2015,F,1.070926249,0.029759563
6140,27/07/2010,2010,1,54,S,2,06/06/2013,REPEAT BREEDER,F,1045,02/08/2010,1,6,1,0,0,1,NULL,37,929,150,34.37,1,15,14/12/2015,G,0.989939175,-0.004391489
6140,27/07/2010,2010,1,54,S,2,06/06/2013,REPEAT BREEDER,F,1045,14/04/2011,2,261,37,9,1,2,NULL,56,1349,150,170.17,1,22,17/12/2015,H,0.753579169,-0.122871115
6140,27/07/2010,2010,1,54,S,2,06/06/2013,REPEAT BREEDER,F,1045,21/02/2013,3,940,134,31,3,2,NULL,9,274,150,106.815,1,4,02/11/2015,D,1.033344497,0.014245131
8707,27/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,02/08/2010,1,6,1,0,0,1,NULL,60,1340,150,161.2,1,24,04/01/2016,B,1.091437895,0.037999029
8707,27/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,14/04/2011,2,261,37,9,1,2,NULL,44,1086,150,97.915,1,18,16/12/2015,B,1.084071579,0.035057959
8707,27/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,14/05/2014,5,1387,198,45,4,2,NULL,44,1082,150,97.875,1,17,15/12/2015,G,0.936594478,-0.028448407
8707,27/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,22/02/2013,4,941,134,31,3,2,NULL,17,453,150,60.135,1,7,05/11/2015,E,0.78781955,-0.103573246
8707,27/07/2010,2010,1,40,C,2,NULL,NULL,NULL,NULL,23/03/2012,3,605,86,20,2,2,NULL,40,980,150,81.96,1,16,15/12/2015,B,0.909640855,-0.041130042
1885,27/07/2010,2010,1,45,C,NULL,NULL,NULL,NULL,NULL,02/08/2010,1,6,1,0,0,1,NULL,59,711,150,81.55,1,24,04/01/2016,C,0.926899342,-0.032967426
1885,27/07/2010,2010,1,45,C,NULL,NULL,NULL,NULL,NULL,04/06/2014,5,1408,201,46,4,2,NULL,42,1040,150,107.5,1,17,15/12/2015,D,0.96070985,-0.017407757
1885,27/07/2010,2010,1,45,C,NULL,NULL,NULL,NULL,NULL,11/03/2013,4,958,137,31,3,2,NULL,38,944,150,105.15,1,15,14/12/2015,G,0.967807925,-0.014210826
1885,27/07/2010,2010,1,45,C,NULL,NULL,NULL,NULL,NULL,14/04/2011,2,261,37,9,1,2,NULL,14,400,150,64.65,1,6,05/11/2015,H,0.924812042,-0.033946524
1885,27/07/2010,2010,1,45,C,NULL,NULL,NULL,NULL,NULL,27/03/2012,3,609,87,20,2,2,NULL,50,1218,150,137.455,1,20,17/12/2015,H,1.003487429,0.001511936
6436,27/07/2010,2010,1,43,C,1,25/07/2013,BRUCELLOSIS/ABORTED,F,1094,02/08/2010,1,6,1,0,0,1,NULL,19,508,150,151.65,1,8,06/11/2015,D,1.053290674,0.022548239
6436,27/07/2010,2010,1,43,C,1,25/07/2013,BRUCELLOSIS/ABORTED,F,1094,14/04/2011,2,261,37,9,1,2,NULL,55,1338,150,104.86,1,22,17/12/2015,F,0.978097252,-0.009617961
6436,27/07/2010,2010,1,43,C,1,25/07/2013,BRUCELLOSIS/ABORTED,F,1094,25/02/2013,4,944,135,31,3,2,NULL,3,139,150,103.52,1,2,02/11/2015,A,0.908493243,-0.041678298
6436,27/07/2010,2010,1,43,C,1,25/07/2013,BRUCELLOSIS/ABORTED,F,1094,27/03/2012,3,609,87,20,2,2,NULL,2,112,150,102.465,1,1,22/10/2015,F,1.083544615,0.034846798
5939,31/07/2010,2010,1,50,C,1,14/01/2014,OTHER/SURPLUS,O,1263,05/08/2010,1,5,1,0,0,1,NULL,40,983,150,76.305,1,16,15/12/2015,E,0.800210358,-0.096795831
5939,31/07/2010,2010,1,50,C,1,14/01/2014,OTHER/SURPLUS,O,1263,14/01/2014,5,1263,180,41,3,2,NULL,21,541,150,NA,1,8,06/11/2015,C,0.851942864,-0.06958953
5939,31/07/2010,2010,1,50,C,1,14/01/2014,OTHER/SURPLUS,O,1263,14/04/2011,2,257,37,8,1,2,NULL,42,1028,150,102.86,1,17,15/12/2015,B,0.951186703,-0.02173423
5939,31/07/2010,2010,1,50,C,1,14/01/2014,OTHER/SURPLUS,O,1263,25/02/2013,4,940,134,31,3,2,NULL,46,1130,150,84.37,1,18,16/12/2015,F,0.702023079,-0.15364861
5939,31/07/2010,2010,1,50,C,1,14/01/2014,OTHER/SURPLUS,O,1263,29/02/2012,3,578,83,19,2,2,NULL,13,357,150,153.65,1,5,05/11/2015,F,0.734854889,-0.133798412
9829,02/08/2010,2010,1,35,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,1830,05/08/2010,1,3,0,0,0,1,NULL,25,635,150,75.87,1,10,14/12/2015,D,0.941839909,-0.026022911
9829,02/08/2010,2010,1,35,S,1,06/08/2015,REPRODUCTIVE DISORDER,F,1830,14/04/2011,2,255,36,8,1,2,NULL,23,608,150,20.785,1,9,06/11/2015,B,1.071992409,0.03019171
